0 qid:413 1:1.3163400888442993 2:2.509976625442505 3:1.4163397550582886 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.051584243774414 14:7.051584243774414 15:10.981271743774414 16:0.0 17:11.079072952270508 18:0.0 19:7.051584243774414 20:7.051584243774414 21:8.496341705322266 22:0.0 23:8.07721996307373 24:0.0 25:8.213079452514648 26:8.213079452514648 27:4.714643955230713 28:0.0 29:4.219188690185547 30:0.0 31:8.024263381958008 32:8.024263381958008 33:0.0 34:976.0 #docno: FT922-8924
0 qid:329 1:1.2582595348358154 2:0.0 3:1.416399359703064 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:12.017038345336914 14:0.0 15:12.727822303771973 16:7.462111473083496 17:12.930206298828125 18:0.0 19:10.51728343963623 20:0.0 21:9.400323867797852 22:0.0 23:9.503013610839844 24:0.0 25:0.0 26:0.0 27:5.816471576690674 28:0.0 29:5.772308349609375 30:0.0 31:11.772353172302246 32:0.0 33:0.0 34:1484.0 #docno: LA073190-0154
0 qid:335 1:1.1427267789840698 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.075509071350098 16:0.0 17:11.834920883178711 18:0.0 19:0.0 20:0.0 21:8.007304191589355 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:5.277304649353027 28:0.0 29:5.099722862243652 30:0.0 31:0.0 32:0.0 33:0.0 34:86.0 #docno: FR941222-2-00136
0 qid:303 1:0.6539921760559082 2:0.0 3:0.660737156867981 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.2682466506958 16:0.0 17:10.368200302124023 18:0.0 19:0.0 20:0.0 21:6.869688510894775 22:0.0 23:6.146855354309082 24:0.0 25:0.0 26:0.0 27:5.453030586242676 28:0.0 29:5.029555320739746 30:0.0 31:0.0 32:0.0 33:0.0 34:4560.0 #docno: FBIS4-66381
1 qid:350 1:0.9518724679946899 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.608014106750488 16:0.0 17:10.959810256958008 18:0.0 19:0.0 20:0.0 21:7.329390525817871 22:0.0 23:7.642114639282227 24:0.0 25:0.0 26:0.0 27:4.564469814300537 28:0.0 29:4.301667213439941 30:0.0 31:0.0 32:0.0 33:0.0 34:9601.0 #docno: LA031990-0076
0 qid:322 1:1.1254689693450928 2:0.0 3:1.3447024822235107 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.588390350341797 16:0.0 17:11.929033279418945 18:0.0 19:0.0 20:0.0 21:8.183629989624023 22:0.0 23:8.56205940246582 24:0.0 25:0.0 26:0.0 27:4.784238815307617 28:0.0 29:5.047616004943848 30:0.0 31:0.0 32:0.0 33:0.0 34:856.0 #docno: FBIS3-27916
0 qid:357 1:0.9894526600837708 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.661630630493164 16:0.0 17:10.970365524291992 18:0.0 19:2.7561163902282715 20:0.0 21:7.715516090393066 22:0.0 23:8.283401489257812 24:0.0 25:2.21793794631958 26:0.0 27:4.572638511657715 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:2496.0 #docno: FBIS4-21407
0 qid:320 1:1.2618076801300049 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:7.073302268981934 14:0.0 15:16.923158645629883 16:0.0 17:17.47422218322754 18:0.0 19:6.056347846984863 20:0.0 21:11.08958625793457 22:0.0 23:0.0 24:0.0 25:8.005105018615723 26:0.0 27:8.113527297973633 28:0.0 29:7.937556743621826 30:0.0 31:0.0 32:0.0 33:0.0 34:1546.0 #docno: LA040890-0116
0 qid:377 1:1.0019904375076294 2:0.0 3:1.0431270599365234 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.476412773132324 16:7.489641189575195 17:9.43826961517334 18:0.0 19:0.0 20:0.0 21:7.475196838378906 22:0.0 23:9.142475128173828 24:0.0 25:0.0 26:0.0 27:5.799675941467285 28:0.0 29:5.69230842590332 30:0.0 31:0.0 32:0.0 33:0.0 34:2849.0 #docno: FR941028-2-00194
1 qid:411 1:0.9309148192405701 2:0.0 3:1.5330663919448853 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.801346778869629 16:8.876914978027344 17:10.498785018920898 18:0.0 19:0.0 20:0.0 21:8.376496315002441 22:5.506847858428955 23:7.9843220710754395 24:0.0 25:0.0 26:0.0 27:6.675661087036133 28:0.0 29:6.468062400817871 30:0.0 31:0.0 32:0.0 33:0.0 34:344.0 #docno: FT924-1927
0 qid:326 1:1.0183861255645752 2:0.0 3:1.225751519203186 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.374911308288574 16:0.0 17:10.494524002075195 18:0.0 19:0.0 20:0.0 21:7.83660364151001 22:0.0 23:8.263978004455566 24:0.0 25:0.0 26:0.0 27:4.995522975921631 28:2.398646831512451 29:4.669495582580566 30:0.0 31:0.0 32:0.0 33:0.0 34:760.0 #docno: FT922-76
0 qid:395 1:1.1720227003097534 2:0.0 3:1.3781282901763916 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.9677658081054688 14:0.9677658081054688 15:9.836130142211914 16:6.095282554626465 17:9.817649841308594 18:0.0 19:0.9660111665725708 20:0.9660111665725708 21:8.139034271240234 22:4.419528007507324 23:8.062399864196777 24:0.0 25:0.9660111665725708 26:0.9660111665725708 27:5.185213088989258 28:0.0 29:4.986493110656738 30:0.0 31:0.9622153639793396 32:0.9622153639793396 33:0.0 34:1002.0 #docno: FBIS3-25997
0 qid:442 1:0.5893436670303345 2:0.0 3:0.7397656440734863 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.452786445617676 16:0.0 17:8.967306137084961 18:0.0 19:0.0 20:0.0 21:5.9644060134887695 22:0.0 23:6.0399370193481445 24:0.0 25:0.0 26:0.0 27:4.551733016967773 28:0.0 29:4.442835330963135 30:0.0 31:0.0 32:0.0 33:0.0 34:1300.0 #docno: FBIS4-54070
1 qid:416 1:1.0516945123672485 2:0.0 3:1.1127618551254272 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.819374084472656 16:0.0 17:13.690261840820312 18:0.0 19:17.958873748779297 20:8.996347427368164 21:9.708049774169922 22:0.0 23:10.612654685974121 24:0.0 25:0.0 26:0.0 27:6.429777145385742 28:0.0 29:6.298710823059082 30:0.0 31:20.31220245361328 32:12.359601974487305 33:1.0 34:4302.0 #docno: FT932-7110
1 qid:427 1:0.7114812731742859 2:2.5736916065216064 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.176259994506836 16:0.0 17:8.552512168884277 18:0.0 19:0.0 20:0.0 21:6.038646697998047 22:0.0 23:5.85089111328125 24:0.0 25:0.0 26:0.0 27:4.013474941253662 28:0.0 29:3.8392395973205566 30:0.0 31:0.0 32:0.0 33:0.0 34:651.0 #docno: FT924-13997
0 qid:435 1:0.978020966053009 2:0.0 3:1.0809519290924072 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.113044738769531 16:0.0 17:10.916683197021484 18:0.0 19:0.0 20:0.0 21:8.459761619567871 22:0.0 23:8.311262130737305 24:0.0 25:9.770333290100098 26:0.0 27:5.413531303405762 28:0.0 29:5.344603538513184 30:0.0 31:9.920808792114258 32:0.0 33:0.0 34:3196.0 #docno: FT932-12037
1 qid:343 1:1.0828551054000854 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.714214324951172 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:7.9157023429870605 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.438319206237793 28:0.0 29:4.136274337768555 30:0.0 31:0.0 32:0.0 33:0.0 34:2470.0 #docno: LA051289-0081
1 qid:431 1:1.0692397356033325 2:0.0 3:1.1404801607131958 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:14.10011100769043 16:0.0 17:13.56732177734375 18:0.0 19:0.0 20:0.0 21:9.557666778564453 22:0.0 23:7.050034046173096 24:0.0 25:0.0 26:0.0 27:6.717845439910889 28:0.0 29:6.1948981285095215 30:0.0 31:0.0 32:0.0 33:0.0 34:4060.0 #docno: LA092189-0061
0 qid:371 1:1.1213489770889282 2:0.0 3:1.523789405822754 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.876606941223145 16:9.423883438110352 17:10.520753860473633 18:0.0 19:0.0 20:0.0 21:7.998440265655518 22:0.0 23:0.0 24:0.0 25:4.917693138122559 26:0.0 27:5.012941360473633 28:1.5829333066940308 29:4.5304341316223145 30:0.0 31:6.720561981201172 32:0.0 33:0.0 34:415.0 #docno: FT924-6003
0 qid:442 1:0.6771044135093689 2:0.0 3:0.8475079536437988 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.58713150024414 16:0.0 17:10.051511764526367 18:0.0 19:0.0 20:0.0 21:6.844160079956055 22:0.0 23:7.149435043334961 24:0.0 25:0.0 26:0.0 27:4.921271800994873 28:0.0 29:4.675110816955566 30:0.0 31:0.0 32:0.0 33:0.0 34:959.0 #docno: FBIS3-34404
1 qid:391 1:1.246239185333252 2:0.0 3:1.3869708776474 4:0.0 5:0.0 6:0.0 7:1888858.1349 8:0.0 9:0.0 10:0.0 11:6810375.0 12:0.0 13:0.0 14:0.0 15:12.816446304321289 16:0.0 17:14.185988426208496 18:0.0 19:0.0 20:0.0 21:8.183149337768555 22:0.0 23:7.8330278396606445 24:0.0 25:2.65579891204834 26:0.0 27:4.670958995819092 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:738.0 #docno: FBIS4-20431
1 qid:311 1:0.6862829327583313 2:0.0 3:0.8981188535690308 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.816741943359375 16:0.0 17:11.235071182250977 18:0.0 19:0.0 20:0.0 21:6.847846984863281 22:0.0 23:7.47308349609375 24:0.0 25:0.0 26:0.0 27:4.961669445037842 28:0.0 29:5.0114593505859375 30:0.0 31:0.0 32:0.0 33:1.0 34:600.0 #docno: LA080489-0002
0 qid:363 1:1.0968430042266846 2:0.0 3:1.211441159248352 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.333014488220215 16:0.0 17:11.495569229125977 18:0.0 19:0.0 20:0.0 21:8.730095863342285 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:5.454301834106445 28:0.0 29:5.327303409576416 30:0.0 31:0.0 32:0.0 33:0.0 34:800.0 #docno: FT921-8197
1 qid:435 1:0.861207127571106 2:0.0 3:0.986870288848877 4:0.0 5:0.0 6:0.0 7:523875.0 8:0.0 9:0.0 10:0.0 11:523875.0 12:0.0 13:0.0 14:0.0 15:10.419312477111816 16:0.0 17:10.94118881225586 18:0.0 19:0.0 20:0.0 21:7.620168685913086 22:0.0 23:7.679583549499512 24:0.0 25:0.0 26:0.0 27:5.014606952667236 28:0.0 29:4.9148712158203125 30:0.0 31:0.0 32:0.0 33:0.0 34:1448.0 #docno: FT921-9502
0 qid:416 1:1.1249117851257324 2:0.0 3:1.441959023475647 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:20.600574493408203 14:9.514139175415039 15:14.513005256652832 16:0.0 17:15.902763366699219 18:0.0 19:0.0 20:0.0 21:10.317614555358887 22:0.0 23:10.784974098205566 24:0.0 25:0.0 26:0.0 27:6.7987165451049805 28:0.0 29:6.667600631713867 30:0.0 31:24.698001861572266 32:15.028281211853027 33:0.0 34:887.0 #docno: FBIS3-20615
1 qid:418 1:0.7098089456558228 2:0.0 3:0.0 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:6.235437393188477 16:0.0 17:6.059911251068115 18:0.0 19:0.0 20:0.0 21:5.243334770202637 22:0.0 23:5.223929405212402 24:0.0 25:0.0 26:0.0 27:4.9902849197387695 28:0.0 29:4.889310359954834 30:0.0 31:0.0 32:0.0 33:1.0 34:4011.0 #docno: FR940323-1-00045
0 qid:423 1:0.7983928918838501 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.997904777526855 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:7.560978412628174 22:0.0 23:7.651452541351318 24:0.0 25:0.0 26:0.0 27:5.394503116607666 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:3784.0 #docno: FBIS3-9178
2 qid:365 1:1.0510640144348145 2:4.026345252990723 3:0.8937239050865173 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:15.156461715698242 16:0.0 17:15.480100631713867 18:0.0 19:0.0 20:0.0 21:9.975102424621582 22:0.0 23:9.817403793334961 24:0.0 25:0.0 26:0.0 27:8.646854400634766 28:0.0 29:8.664576530456543 30:0.0 31:0.0 32:0.0 33:0.0 34:3302.0 #docno: FT932-14766
0 qid:375 1:1.01008141040802 2:2.5432076454162598 3:1.0642893314361572 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.19116497039795 16:11.689537048339844 17:13.007562637329102 18:0.0 19:0.0 20:0.0 21:8.832720756530762 22:0.0 23:9.116782188415527 24:0.0 25:0.0 26:0.0 27:6.481157302856445 28:0.0 29:6.191127777099609 30:0.0 31:0.0 32:0.0 33:0.0 34:3934.0 #docno: LA100590-0127
1 qid:409 1:0.8183557391166687 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.33389663696289 16:7.9304280281066895 17:0.0 18:0.0 19:0.0 20:0.0 21:7.102044105529785 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.243089199066162 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:1422.0 #docno: LA040689-0079
1 qid:330 1:1.5162184238433838 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:16.317386627197266 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:10.715659141540527 22:0.0 23:11.620914459228516 24:0.0 25:0.0 26:0.0 27:6.51530122756958 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:4060.0 #docno: FBIS3-1412
0 qid:418 1:0.7041754126548767 2:0.0 3:0.916537344455719 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:5.949681758880615 16:0.0 17:5.938396453857422 18:0.0 19:0.0 20:0.0 21:5.152818202972412 22:4.917852401733398 23:0.0 24:0.0 25:0.0 26:0.0 27:4.9902849197387695 28:0.0 29:4.926932334899902 30:0.0 31:0.0 32:0.0 33:0.0 34:525.0 #docno: FT922-8494
1 qid:322 1:1.0982880592346191 2:2.4480907917022705 3:1.4269901514053345 4:0.0 5:528155.0 6:0.0 7:0.0 8:0.0 9:528155.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.250242233276367 16:0.0 17:10.850709915161133 18:0.0 19:0.0 20:0.0 21:7.98343563079834 22:0.0 23:8.080164909362793 24:0.0 25:0.0 26:0.0 27:4.622334957122803 28:0.0 29:4.481517791748047 30:0.0 31:0.0 32:0.0 33:1.0 34:615.0 #docno: FT932-7295
1 qid:406 1:1.5139789581298828 2:6.077173233032227 3:1.5784530639648438 4:0.0 5:0.0 6:337718.0 7:907378.1128499999 8:0.0 9:0.0 10:337718.0 11:1571625.0 12:0.0 13:0.0 14:0.0 15:19.065258026123047 16:0.0 17:19.711118698120117 18:0.0 19:0.0 20:0.0 21:13.623138427734375 22:0.0 23:13.383340835571289 24:0.0 25:0.0 26:0.0 27:9.583761215209961 28:0.0 29:9.237791061401367 30:0.0 31:0.0 32:0.0 33:0.0 34:3537.0 #docno: LA061889-0114
0 qid:376 1:0.8441795110702515 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.140049934387207 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:5.318338871002197 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:2.90047550201416 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:324.0 #docno: FT924-454
0 qid:333 1:0.941498875617981 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.946800231933594 16:0.0 17:12.889867782592773 18:0.0 19:0.0 20:0.0 21:8.964654922485352 22:0.0 23:8.791097640991211 24:0.0 25:0.0 26:0.0 27:7.310726165771484 28:0.0 29:7.121250152587891 30:0.0 31:0.0 32:0.0 33:0.0 34:2985.0 #docno: LA062490-0039
1 qid:305 1:0.8323705196380615 2:0.0 3:0.8897756338119507 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:8.704111099243164 16:0.0 17:9.06983470916748 18:0.0 19:0.0 20:0.0 21:6.1108527183532715 22:0.0 23:6.201333522796631 24:0.0 25:0.0 26:0.0 27:3.8350253105163574 28:0.0 29:3.488119125366211 30:0.0 31:0.0 32:0.0 33:0.0 34:3195.0 #docno: FR941103-0-00064
0 qid:321 1:1.0006365776062012 2:0.0 3:1.1568304300308228 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.548582077026367 16:0.0 17:8.380926132202148 18:0.0 19:0.0 20:0.0 21:6.79481315612793 22:0.0 23:7.150636672973633 24:0.0 25:0.0 26:0.0 27:4.032116413116455 28:0.0 29:3.9005537033081055 30:0.0 31:0.0 32:0.0 33:0.0 34:1697.0 #docno: LA010390-0078
2 qid:440 1:0.9189352989196777 2:0.0 3:1.0365219116210938 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.37690258026123 16:0.0 17:9.232650756835938 18:0.0 19:0.0 20:0.0 21:6.793640613555908 22:0.0 23:7.010944366455078 24:0.0 25:3.551450252532959 26:3.551450252532959 27:4.379119396209717 28:0.0 29:4.274825096130371 30:0.0 31:0.0 32:0.0 33:0.0 34:1911.0 #docno: FBIS3-20336
1 qid:416 1:0.9094834923744202 2:0.0 3:1.1544808149337769 4:0.0 5:0.0 6:0.0 7:1047750.0 8:0.0 9:0.0 10:0.0 11:2095500.0 12:0.0 13:7.667545795440674 14:0.0 15:11.914194107055664 16:0.0 17:12.153182983398438 18:0.0 19:14.86794376373291 20:6.074481010437012 21:8.035202026367188 22:0.0 23:7.148859024047852 24:0.0 25:15.499200820922852 26:9.316802024841309 27:5.713794231414795 28:0.0 29:5.52239990234375 30:0.0 31:0.0 32:0.0 33:0.0 34:1108.0 #docno: FBIS4-2404
0 qid:306 1:1.016492247581482 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.090988159179688 16:0.0 17:11.811704635620117 18:0.0 19:0.0 20:0.0 21:8.744277954101562 22:0.0 23:8.935283660888672 24:0.0 25:0.0 26:0.0 27:5.470607757568359 28:0.0 29:5.234125137329102 30:0.0 31:0.0 32:0.0 33:0.0 34:2110.0 #docno: LA022290-0053
1 qid:353 1:1.0676100254058838 2:2.2602121829986572 3:0.8790004253387451 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:14.03398323059082 16:0.0 17:12.888744354248047 18:0.0 19:0.0 20:0.0 21:10.038052558898926 22:0.0 23:9.867170333862305 24:0.0 25:0.0 26:0.0 27:7.1502556800842285 28:0.0 29:7.1084747314453125 30:0.0 31:0.0 32:0.0 33:0.0 34:10154.0 #docno: LA040590-0149
0 qid:370 1:1.1941750049591064 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:11.416337013244629 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:8.008450508117676 22:0.0 23:7.789943695068359 24:0.0 25:0.0 26:0.0 27:4.954667568206787 28:0.0 29:4.795535564422607 30:0.0 31:0.0 32:0.0 33:0.0 34:2753.0 #docno: LA110189-0018
0 qid:366 1:0.7461785078048706 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.228838920593262 16:0.0 17:7.041342735290527 18:0.0 19:0.0 20:0.0 21:6.039058685302734 22:0.0 23:6.52976655960083 24:0.0 25:0.0 26:0.0 27:5.172638416290283 28:0.0 29:5.071049213409424 30:0.0 31:0.0 32:0.0 33:0.0 34:2473.0 #docno: LA092290-0131
0 qid:355 1:0.8293988704681396 2:0.0 3:0.8883867263793945 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:10.229718208312988 16:0.0 17:10.81969165802002 18:0.0 19:0.0 20:0.0 21:7.487388610839844 22:5.204525470733643 23:7.282539367675781 24:0.0 25:0.0 26:0.0 27:5.490823745727539 28:0.0 29:5.285974502563477 30:0.0 31:0.0 32:0.0 33:0.0 34:1752.0 #docno: LA110290-0047
0 qid:412 1:1.0106353759765625 2:0.0 3:1.1412328481674194 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:3.388914108276367 14:3.388914108276367 15:9.244014739990234 16:0.0 17:9.37645149230957 18:0.0 19:2.418152332305908 20:2.418152332305908 21:6.635732173919678 22:0.0 23:6.640519142150879 24:0.0 25:0.0 26:0.0 27:3.872422695159912 28:1.7555826902389526 29:3.699187755584717 30:0.0 31:0.0 32:0.0 33:0.0 34:992.0 #docno: FBIS4-4480
0 qid:329 1:1.111912727355957 2:0.0 3:1.2641291618347168 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.131189346313477 16:0.0 17:12.572714805603027 18:0.0 19:5.413955211639404 20:0.0 21:8.649043083190918 22:0.0 23:0.0 24:0.0 25:4.253547668457031 26:0.0 27:5.269857406616211 28:0.0 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:1269.0 #docno: LA031790-0080
0 qid:436 1:0.8778589963912964 2:0.0 3:1.2417361736297607 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.048101425170898 16:0.0 17:9.038763999938965 18:0.0 19:0.0 20:0.0 21:6.889793395996094 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:4.31376314163208 28:0.0 29:4.204070091247559 30:0.0 31:0.0 32:0.0 33:0.0 34:513.0 #docno: FT911-2766
0 qid:351 1:1.1300160884857178 2:2.6118857860565186 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:13.329715728759766 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:9.72750186920166 22:0.0 23:0.0 24:0.0 25:0.0 26:0.0 27:6.003835678100586 28:2.886207103729248 29:0.0 30:0.0 31:0.0 32:0.0 33:0.0 34:711.0 #docno: FT921-1126
0 qid:361 1:0.8674508333206177 2:0.0 3:0.9083946347236633 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:9.688896179199219 16:0.0 17:9.403545379638672 18:0.0 19:0.0 20:0.0 21:7.143932819366455 22:0.0 23:7.796823501586914 24:0.0 25:0.0 26:0.0 27:6.150730133056641 28:0.0 29:6.15386438369751 30:0.0 31:0.0 32:0.0 33:0.0 34:2820.0 #docno: FR940810-0-00193
0 qid:366 1:0.7480581998825073 2:0.0 3:0.0 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:7.228838920593262 16:0.0 17:0.0 18:0.0 19:0.0 20:0.0 21:6.045708656311035 22:0.0 23:6.095893383026123 24:0.0 25:0.0 26:0.0 27:5.177010536193848 28:0.0 29:5.099249362945557 30:0.0 31:0.0 32:0.0 33:0.0 34:477.0 #docno: FT934-9524
1 qid:338 1:2.1342058181762695 2:3.6969707012176514 3:2.314828872680664 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:20.630165100097656 16:6.786981582641602 17:20.628211975097656 18:0.0 19:0.0 20:0.0 21:15.447188377380371 22:5.003686904907227 23:15.461526870727539 24:0.0 25:0.0 26:0.0 27:9.869749069213867 28:0.0 29:9.492508888244629 30:0.0 31:0.0 32:0.0 33:0.0 34:1986.0 #docno: FT941-16918
0 qid:324 1:1.078364610671997 2:0.0 3:1.5424507856369019 4:0.0 5:0.0 6:0.0 7:0.0 8:0.0 9:0.0 10:0.0 11:0.0 12:0.0 13:0.0 14:0.0 15:12.766721725463867 16:0.0 17:13.004653930664062 18:0.0 19:0.0 20:0.0 21:8.844680786132812 22:0.0 23:8.84073257446289 24:0.0 25:0.0 26:0.0 27:5.453872203826904 28:0.0 29:5.401322841644287 30:0.0 31:0.0 32:0.0 33:0.0 34:595.0 #docno: FBIS3-10906
